ticket_id,client_id,technician_id,category,priority,opened_at,closed_at,status,summary
8730,22,4,Hardware,Low,2025-06-12 14:33:34,2025-06-14 00:53:25,Closed,Keyboard keys unresponsive
8731,40,1,Hardware,Medium,2025-06-10 16:05:47,2025-06-12 15:45:11,Closed,Laptop will not power on
8732,40,2,Accounts,Low,2025-06-20 09:01:59,2025-06-25 02:16:23,Closed,MFA device replacement
8733,1,1,Software,High,2025-06-20 10:08:06,2025-06-20 15:37:45,Closed,Browser extension breaks portal
8734,18,5,Hardware,Low,2025-06-01 11:28:32,2025-06-05 09:41:33,Closed,Printer jams on every job
8735,40,4,Software,Medium,2025-06-06 16:46:37,2025-06-07 04:06:41,Closed,Excel crashes on open
8736,21,2,Software,Medium,2025-06-10 10:35:03,2025-06-12 23:12:21,Closed,Excel crashes on open
8737,20,6,Hardware,Critical,2025-06-02 18:53:23,2025-06-02 22:25:47,Closed,Printer jams on every job
8738,8,8,Hardware,Low,2025-06-03 10:18:03,2025-06-06 11:06:45,Closed,Docking station not detected
8739,11,7,Network,High,2025-06-15 10:07:46,2025-06-15 14:28:58,Closed,Guest network open to staff VLAN
8740,1,7,Hardware,High,2025-06-02 13:13:49,2025-06-02 16:35:30,Closed,Monitor flickers after sleep
8741,2,1,Software,Low,2025-06-14 12:30:25,2025-06-15 08:53:45,Closed,Email client stuck offline
8742,25,2,Software,Medium,2025-06-28 18:02:18,2025-06-29 03:27:45,Closed,PDF reader missing
8743,19,7,Hardware,Medium,2025-06-29 12:34:37,2025-07-01 07:58:21,Closed,Printer jams on every job
8744,23,7,Hardware,Medium,2025-06-16 14:34:26,2025-06-16 15:42:48,Closed,Docking station not detected
8745,22,6,Hardware,Low,2025-06-15 11:47:26,2025-06-15 16:52:33,Closed,Printer jams on every job
8746,1,2,Software,Low,2025-06-03 14:51:35,2025-06-03 21:54:02,Closed,Email client stuck offline
8747,7,8,Security,Low,2025-06-26 11:11:02,2025-06-26 21:33:52,Closed,Malware quarantine review
8748,7,3,Hardware,Low,2025-06-12 18:28:32,2025-06-15 10:06:12,Closed,Docking station not detected
8749,5,3,Software,High,2025-06-21 18:40:37,2025-06-22 02:11:59,Closed,License activation error
8750,35,5,Hardware,Medium,2025-06-12 10:15:26,2025-06-12 13:12:52,Closed,Keyboard keys unresponsive
8751,3,4,Hardware,High,2025-06-17 12:08:31,2025-06-17 15:16:36,Closed,Monitor flickers after sleep
8752,35,4,Accounts,Medium,2025-06-11 14:06:56,2025-06-11 23:01:02,Closed,Group membership change
8753,22,3,Hardware,Medium,2025-06-25 17:07:13,2025-06-26 15:12:12,Closed,Printer jams on every job
8754,14,3,Hardware,Low,2025-06-26 08:50:20,2025-06-27 22:49:15,Closed,Monitor flickers after sleep
8755,15,5,Hardware,Low,2025-06-21 07:37:49,2025-06-21 14:25:28,Closed,Laptop will not power on
8756,7,8,Hardware,Medium,2025-06-01 14:29:28,2025-06-02 06:30:16,Closed,Replace failing SSD
8757,15,4,Software,Low,2025-06-16 10:35:56,2025-06-20 12:40:56,Closed,Email client stuck offline
8758,9,5,Security,Medium,2025-06-22 14:14:30,2025-06-23 12:15:59,Closed,Firewall rule review
8759,26,8,Accounts,Low,2025-06-24 16:57:43,2025-06-29 06:02:34,Closed,Password reset request
8760,24,8,Hardware,Medium,2025-06-01 13:23:45,2025-06-02 02:07:01,Closed,Laptop will not power on
8761,3,7,Hardware,High,2025-06-20 09:44:52,2025-06-20 10:19:41,Closed,Replace failing SSD
8762,22,1,Accounts,Medium,2025-06-01 12:39:52,2025-06-01 20:44:18,Closed,Terminated user offboarding
8763,27,5,Hardware,Low,2025-06-06 12:35:34,2025-06-07 10:22:44,Closed,Printer jams on every job
8764,15,1,Security,High,2025-06-02 12:13:30,2025-06-02 18:03:01,Closed,Suspicious login alert
8765,12,8,Accounts,Low,2025-06-02 07:41:27,2025-06-02 09:01:56,Closed,Shared mailbox access
8766,37,3,Software,Medium,2025-06-13 14:54:20,2025-06-14 00:24:55,Closed,Excel crashes on open
8767,30,1,Accounts,Low,2025-06-25 12:26:27,2025-06-27 13:10:46,Closed,Shared mailbox access
8768,26,3,Accounts,High,2025-06-21 08:15:17,2025-06-22 03:59:30,Closed,New hire account setup
8769,10,4,Software,High,2025-06-04 17:13:37,2025-06-05 15:08:16,Closed,Email client stuck offline
8770,27,7,Software,Medium,2025-06-06 08:41:02,2025-06-07 18:28:02,Closed,License activation error
8771,32,4,Hardware,High,2025-06-16 13:45:27,2025-06-16 21:32:14,Closed,Monitor flickers after sleep
8772,7,2,Accounts,Medium,2025-06-28 09:53:24,2025-06-30 04:05:53,Closed,Password reset request
8773,20,5,Software,Medium,2025-06-26 07:57:03,2025-06-26 10:15:34,Closed,Email client stuck offline
8774,15,4,Hardware,High,2025-06-06 10:43:19,2025-06-06 13:41:12,Closed,Printer jams on every job
8775,29,4,Software,High,2025-06-23 17:12:35,2025-06-24 03:01:25,Closed,Update failed to install
8776,16,2,Software,Medium,2025-06-11 16:45:24,2025-06-12 04:42:17,Closed,PDF reader missing
8777,14,4,Software,High,2025-06-17 09:48:23,2025-06-17 16:46:44,Closed,Email client stuck offline
8778,8,8,Software,High,2025-06-25 16:18:33,2025-06-25 20:11:56,Closed,Browser extension breaks portal
8779,3,4,Security,Medium,2025-06-18 17:42:05,2025-06-20 10:39:09,Closed,USB device policy violation
8780,25,2,Software,Low,2025-06-26 11:48:49,2025-06-27 18:44:52,Closed,Email client stuck offline
8781,38,1,Security,Low,2025-06-05 15:24:45,2025-06-06 11:00:03,Closed,Phishing email reported
8782,11,1,Software,High,2025-06-27 15:23:21,2025-06-27 18:39:38,Closed,Email client stuck offline
8783,36,3,Software,Low,2025-06-06 07:54:11,2025-06-07 13:54:14,Closed,Email client stuck offline
8784,27,8,Network,Medium,2025-06-13 16:37:08,2025-06-16 02:23:31,Closed,DNS resolution failing
8785,30,8,Hardware,Low,2025-06-29 15:14:55,2025-06-30 21:34:11,Closed,Laptop will not power on
8786,21,8,Network,Medium,2025-06-08 08:48:17,2025-06-09 13:00:51,Closed,Switch port down
8787,19,2,Network,Low,2025-06-04 17:41:08,2025-06-06 16:52:22,Closed,Slow file share access
8788,3,5,Network,High,2025-06-11 11:46:04,2025-06-11 18:40:19,Closed,Guest network open to staff VLAN
8789,13,7,Network,Low,2025-06-20 14:58:21,2025-06-20 16:15:58,Closed,Guest network open to staff VLAN
8790,18,6,Hardware,Medium,2025-06-19 17:51:14,2025-06-20 02:04:10,Closed,Keyboard keys unresponsive
8791,19,5,Network,Low,2025-06-06 18:33:05,2025-06-07 16:39:39,Closed,Guest network open to staff VLAN
8792,40,1,Accounts,Critical,2025-06-22 16:35:54,2025-06-22 17:05:26,Closed,Terminated user offboarding
8793,12,1,Hardware,Critical,2025-06-29 12:43:35,2025-06-29 16:36:11,Closed,Laptop will not power on
8794,23,5,Network,Medium,2025-06-19 15:17:22,2025-06-20 00:53:57,Closed,DNS resolution failing
8795,40,1,Network,Low,2025-06-17 15:25:22,2025-06-19 22:04:15,Closed,Slow file share access
8796,28,6,Software,High,2025-06-18 18:20:08,2025-06-19 11:12:08,Closed,License activation error
8797,40,1,Security,Medium,2025-06-28 18:26:36,2025-06-29 11:10:24,Closed,Password reset after compromise
8798,23,7,Security,High,2025-06-19 17:04:46,2025-06-19 22:49:03,Closed,Password reset after compromise
8799,18,4,Accounts,High,2025-06-11 11:29:57,2025-06-11 17:49:03,Closed,New hire account setup
8800,27,4,Software,Medium,2025-06-26 12:07:43,2025-06-26 19:30:32,Closed,License activation error
8801,22,4,Software,Low,2025-06-22 14:23:48,2025-06-23 05:46:15,Closed,License activation error
8802,15,7,Hardware,Low,2025-06-25 16:28:45,2025-06-26 14:48:00,Closed,Monitor flickers after sleep
8803,34,1,Network,Medium,2025-06-12 07:57:21,2025-06-12 10:42:49,Closed,DNS resolution failing
8804,40,3,Network,Low,2025-06-18 12:49:23,2025-06-18 21:14:38,Closed,Switch port down
8805,22,5,Accounts,Medium,2025-06-19 07:29:39,2025-06-19 22:47:00,Closed,MFA device replacement
8806,11,7,Hardware,High,2025-06-01 11:53:27,2025-06-01 13:23:07,Closed,Printer jams on every job
8807,20,8,Software,Low,2025-06-19 15:05:11,2025-06-21 05:29:58,Closed,License activation error
8808,33,8,Accounts,Low,2025-06-01 15:50:55,2025-06-03 15:47:06,Closed,Password reset request
8809,38,1,Software,Low,2025-06-03 17:38:56,2025-06-07 06:50:37,Closed,License activation error
8810,39,8,Hardware,Low,2025-06-04 07:52:26,2025-06-07 00:34:29,Closed,Replace failing SSD
8811,15,2,Software,Medium,2025-06-05 16:42:19,2025-06-08 01:45:03,Closed,Excel crashes on open
8812,28,1,Software,Low,2025-06-20 18:11:31,2025-06-23 03:32:13,Closed,Update failed to install
8813,40,8,Hardware,Medium,2025-06-22 18:34:50,2025-06-22 21:40:33,Closed,Printer jams on every job
8814,16,8,Security,Medium,2025-06-29 16:19:16,2025-06-29 23:54:44,Closed,Password reset after compromise
8815,3,4,Hardware,Medium,2025-06-27 15:01:13,2025-06-28 08:35:28,Closed,Docking station not detected
8816,28,8,Network,Low,2025-06-01 10:42:00,2025-06-02 02:09:52,Closed,Slow file share access
8817,39,8,Hardware,Critical,2025-06-04 08:56:47,2025-06-04 09:14:58,Closed,Keyboard keys unresponsive
8818,18,3,Network,Medium,2025-06-14 08:14:56,2025-06-16 00:54:54,Closed,Wi-Fi drops in back office
8819,29,1,Accounts,Medium,2025-06-22 17:28:28,2025-06-23 21:14:40,Closed,Password reset request
8820,5,2,Hardware,Low,2025-06-30 14:25:19,2025-07-02 14:39:48,Closed,Replace failing SSD
8821,16,3,Hardware,Low,2025-06-29 18:16:55,2025-07-03 08:56:20,Closed,Replace failing SSD
8822,16,8,Hardware,Low,2025-06-17 08:49:16,2025-06-17 18:47:44,Closed,Docking station not detected
8823,35,8,Software,Low,2025-06-21 07:11:01,2025-06-22 08:13:57,Closed,License activation error
8824,10,5,Accounts,Medium,2025-06-01 17:43:33,2025-06-04 05:37:54,Closed,Group membership change
8825,22,2,Accounts,Low,2025-06-28 08:21:01,2025-06-30 04:09:07,Closed,Shared mailbox access
8826,7,1,Hardware,Medium,2025-06-15 17:57:48,2025-06-15 21:40:16,Closed,Docking station not detected
8827,9,8,Network,Low,2025-06-05 09:36:22,2025-06-06 04:52:58,Closed,VPN will not connect
8828,37,8,Software,High,2025-06-20 16:39:11,2025-06-20 16:42:57,Closed,Browser extension breaks portal
8829,5,5,Software,Critical,2025-06-01 08:10:53,2025-06-01 10:46:29,Closed,Update failed to install
8830,30,7,Hardware,Medium,2025-06-24 12:05:00,2025-06-26 16:04:55,Closed,Keyboard keys unresponsive
8831,23,1,Accounts,Medium,2025-06-25 07:08:53,2025-06-26 15:45:12,Closed,Password reset request
8832,22,5,Hardware,Low,2025-06-16 11:28:00,2025-06-16 17:56:53,Closed,Docking station not detected
8833,11,4,Hardware,Critical,2025-06-15 17:38:37,2025-06-16 02:20:09,Closed,Keyboard keys unresponsive
8834,6,3,Network,Low,2025-06-16 16:30:24,2025-06-16 22:04:30,Closed,Wi-Fi drops in back office
8835,12,5,Software,Medium,2025-06-23 15:24:37,2025-06-25 09:28:20,Closed,Update failed to install
8836,28,3,Hardware,Medium,2025-06-28 14:17:52,2025-06-28 15:38:37,Closed,Monitor flickers after sleep
8837,39,3,Software,Low,2025-06-28 12:40:00,2025-07-04 08:45:14,Closed,License activation error
8838,17,1,Network,Low,2025-06-03 07:32:12,2025-06-05 03:31:32,Closed,Slow file share access
8839,11,5,Software,Low,2025-06-13 18:40:50,2025-06-14 07:12:03,Closed,Excel crashes on open
8840,22,3,Security,Low,2025-06-14 14:05:43,2025-06-16 08:04:05,Closed,Suspicious login alert
8841,24,4,Hardware,Medium,2025-06-04 13:40:59,2025-06-04 22:45:29,Closed,Keyboard keys unresponsive
8842,10,2,Accounts,Low,2025-06-07 09:58:19,2025-06-09 10:50:45,Closed,Password reset request
8843,6,5,Network,Low,2025-06-12 18:23:54,2025-06-15 04:25:15,Closed,Guest network open to staff VLAN
8844,3,4,Network,High,2025-06-05 10:29:36,2025-06-05 15:41:28,Closed,Guest network open to staff VLAN
8845,38,2,Software,Medium,2025-06-12 18:44:37,2025-06-16 00:22:09,Closed,Browser extension breaks portal
8846,32,4,Hardware,High,2025-06-01 13:14:34,2025-06-01 13:29:19,Closed,Docking station not detected
8847,27,2,Network,High,2025-06-27 13:47:57,2025-06-27 19:40:10,Closed,DNS resolution failing
8848,14,2,Hardware,Low,2025-06-08 07:32:39,2025-06-10 18:58:29,Closed,Printer jams on every job
8849,25,5,Software,Medium,2025-06-03 15:00:17,2025-06-04 05:06:39,Closed,License activation error
8850,40,4,Network,High,2025-06-01 11:25:32,2025-06-03 11:03:45,Closed,Switch port down
8851,16,1,Accounts,Medium,2025-06-09 08:02:15,2025-06-09 21:38:20,Closed,Terminated user offboarding
8852,5,8,Software,Low,2025-06-07 11:45:20,2025-06-11 15:53:52,Closed,Update failed to install
8853,24,3,Software,Low,2025-06-12 12:25:04,2025-06-13 12:13:40,Closed,Email client stuck offline
8854,17,1,Accounts,High,2025-06-25 12:37:53,2025-06-26 05:42:46,Closed,Shared mailbox access
8855,40,6,Accounts,Medium,2025-06-30 17:06:38,2025-06-30 21:07:12,Closed,New hire account setup
8856,8,8,Software,Medium,2025-06-01 11:30:11,2025-06-01 21:49:40,Closed,Browser extension breaks portal
8857,4,4,Software,Medium,2025-06-30 08:56:37,2025-07-01 01:41:35,Closed,Browser extension breaks portal
8858,27,7,Software,High,2025-06-24 07:57:54,2025-06-24 08:35:23,Closed,Browser extension breaks portal
8859,11,3,Hardware,Medium,2025-06-09 14:11:15,2025-06-10 11:23:43,Closed,Printer jams on every job
8860,40,5,Security,Medium,2025-06-21 15:19:39,2025-06-22 04:29:44,Closed,Malware quarantine review
8861,39,4,Software,Medium,2025-06-10 15:02:00,2025-06-11 21:12:09,Closed,PDF reader missing
8862,11,1,Accounts,Medium,2025-06-29 09:06:22,2025-06-30 03:52:12,Closed,New hire account setup
8863,19,3,Hardware,Medium,2025-06-03 09:06:34,2025-06-03 22:34:55,Closed,Replace failing SSD
8864,27,2,Software,Medium,2025-06-21 13:54:41,2025-06-23 01:19:48,Closed,Update failed to install
8865,33,6,Hardware,High,2025-06-17 15:06:19,2025-06-18 02:48:52,Closed,Printer jams on every job
8866,40,5,Hardware,Low,2025-06-19 16:41:19,2025-06-21 20:26:19,Closed,Replace failing SSD
8867,8,8,Security,Medium,2025-06-26 16:59:53,2025-06-27 05:01:59,Closed,Malware quarantine review
8868,7,1,Hardware,Low,2025-06-05 11:07:24,2025-06-06 02:46:31,Closed,Keyboard keys unresponsive
8869,17,2,Hardware,High,2025-06-06 08:22:49,2025-06-06 14:23:34,Closed,Keyboard keys unresponsive
8870,21,2,Hardware,Low,2025-06-19 11:49:30,2025-06-21 05:29:50,Closed,Replace failing SSD
8871,8,3,Accounts,Low,2025-06-16 18:55:18,2025-06-20 21:01:48,Closed,Password reset request
8872,22,6,Security,Low,2025-06-13 16:19:05,2025-06-14 09:33:44,Closed,USB device policy violation
8873,26,3,Network,High,2025-06-13 17:17:30,2025-06-13 21:35:27,Closed,DNS resolution failing
8874,23,2,Hardware,Low,2025-06-18 08:41:16,2025-06-21 21:15:57,Closed,Monitor flickers after sleep
8875,29,8,Hardware,Medium,2025-06-21 12:07:45,2025-06-22 05:56:13,Closed,Laptop will not power on
8876,6,2,Software,Medium,2025-06-08 09:49:28,2025-06-09 04:06:54,Closed,Excel crashes on open
8877,12,4,Hardware,High,2025-06-11 15:39:59,2025-06-11 17:00:51,Closed,Replace failing SSD
8878,40,1,Software,Medium,2025-06-30 17:51:09,2025-06-30 23:56:30,Closed,Excel crashes on open
8879,15,7,Hardware,Low,2025-06-24 10:12:29,2025-06-24 11:41:09,Closed,Printer jams on every job
8880,26,3,Hardware,Low,2025-06-01 14:30:08,2025-06-03 13:01:00,Closed,Laptop will not power on
8881,24,5,Software,Medium,2025-06-26 17:50:05,2025-06-27 12:25:39,Closed,Email client stuck offline
8882,37,7,Accounts,Low,2025-06-06 18:47:24,2025-06-06 20:53:02,Closed,Password reset request
8883,22,8,Software,Critical,2025-06-21 13:15:21,2025-06-21 14:34:10,Closed,License activation error
8884,24,1,Accounts,High,2025-06-30 08:43:42,2025-06-30 12:34:39,Closed,New hire account setup
8885,27,5,Software,Medium,2025-06-20 08:49:50,2025-06-21 09:56:35,Closed,License activation error
8886,13,2,Hardware,Medium,2025-06-16 11:29:35,2025-06-16 17:16:44,Closed,Laptop will not power on
8887,3,5,Network,Critical,2025-06-10 18:45:10,2025-06-10 19:06:29,Closed,Wi-Fi drops in back office
8888,36,2,Software,Low,2025-06-13 18:35:38,2025-06-16 09:45:25,Closed,Email client stuck offline
8889,29,4,Network,Medium,2025-06-06 12:34:54,2025-06-09 04:01:10,Closed,DNS resolution failing
8890,39,8,Hardware,High,2025-06-10 14:00:24,2025-06-10 19:45:40,Closed,Laptop will not power on
8891,28,7,Security,Medium,2025-06-23 07:53:33,2025-06-23 19:19:16,Closed,Phishing email reported
8892,26,2,Hardware,High,2025-06-01 10:28:52,2025-06-01 11:07:32,Closed,Keyboard keys unresponsive
8893,35,4,Accounts,Low,2025-06-01 16:35:38,2025-06-02 19:26:46,Closed,Shared mailbox access
8894,22,6,Hardware,Low,2025-06-05 08:58:11,2025-06-09 00:53:17,Closed,Keyboard keys unresponsive
8895,13,3,Accounts,Medium,2025-06-06 08:52:31,2025-06-06 19:03:54,Closed,MFA device replacement
8896,29,4,Hardware,High,2025-06-27 10:54:17,2025-06-27 18:35:47,Closed,Monitor flickers after sleep
8897,11,3,Hardware,High,2025-06-07 12:50:17,2025-06-07 14:03:59,Closed,Keyboard keys unresponsive
8898,16,4,Accounts,Medium,2025-06-14 10:06:57,2025-06-15 06:50:20,Closed,New hire account setup
8899,30,6,Software,Medium,2025-06-23 18:35:50,2025-06-23 20:17:53,Closed,Browser extension breaks portal
8900,1,2,Security,Medium,2025-06-18 18:33:44,2025-06-20 20:56:28,Closed,Firewall rule review
8901,38,4,Hardware,Medium,2025-06-25 14:26:56,2025-06-27 04:42:09,Closed,Printer jams on every job
8902,38,1,Hardware,Medium,2025-06-07 10:11:32,2025-06-08 06:15:31,Closed,Replace failing SSD
8903,30,6,Software,Low,2025-06-27 14:03:38,2025-06-27 15:09:21,Closed,License activation error
8904,39,5,Hardware,Medium,2025-06-10 11:02:30,2025-06-10 15:08:05,Closed,Replace failing SSD
8905,26,6,Accounts,Medium,2025-06-10 12:45:59,2025-06-10 20:03:22,Closed,New hire account setup
8906,40,1,Accounts,Low,2025-06-22 10:11:36,2025-06-23 02:40:21,Closed,Terminated user offboarding
8907,14,4,Software,Medium,2025-06-08 13:01:03,2025-06-09 08:52:05,Closed,Email client stuck offline
8908,1,7,Software,High,2025-06-04 14:03:55,2025-06-04 15:41:58,Closed,Excel crashes on open
8909,35,7,Software,Low,2025-06-24 18:11:19,2025-06-25 11:41:49,Closed,PDF reader missing
8910,20,1,Security,High,2025-06-26 18:33:02,2025-06-27 01:08:48,Closed,Suspicious login alert
8911,11,8,Security,High,2025-06-11 12:00:40,2025-06-11 15:45:45,Closed,Password reset after compromise
8912,26,6,Network,Low,2025-06-27 10:03:27,2025-06-28 06:26:01,Closed,VPN will not connect
8913,32,7,Network,Low,2025-06-25 10:30:52,2025-06-25 13:08:33,Closed,DNS resolution failing
8914,9,6,Network,Medium,2025-06-21 13:40:17,2025-06-22 00:51:08,Closed,Switch port down
8915,22,7,Accounts,Low,2025-06-15 11:12:55,2025-06-18 13:46:31,Closed,New hire account setup
8916,25,6,Software,Low,2025-06-24 16:25:12,2025-06-26 03:21:55,Closed,PDF reader missing
8917,3,1,Software,High,2025-06-18 18:56:20,2025-06-18 23:59:20,Closed,Email client stuck offline
8918,33,3,Hardware,Medium,2025-06-16 08:46:40,2025-06-18 05:21:02,Closed,Printer jams on every job
8919,21,2,Hardware,Low,2025-06-25 15:42:13,2025-06-27 12:15:01,Closed,Keyboard keys unresponsive
8920,16,2,Software,Low,2025-06-29 12:36:24,2025-06-29 22:08:31,Closed,PDF reader missing
8921,5,3,Network,Low,2025-06-12 16:47:58,2025-06-12 17:23:56,Closed,Guest network open to staff VLAN
8922,38,7,Software,Low,2025-06-13 13:08:54,2025-06-17 06:37:20,Closed,Browser extension breaks portal
8923,30,1,Hardware,Medium,2025-06-12 15:04:11,2025-06-13 22:47:33,Closed,Replace failing SSD
8924,5,2,Hardware,Medium,2025-06-28 14:16:00,2025-06-29 01:12:46,Closed,Docking station not detected
8925,28,8,Software,High,2025-06-17 08:21:10,2025-06-17 09:03:05,Closed,Browser extension breaks portal
8926,36,3,Software,High,2025-06-01 14:27:13,2025-06-01 20:06:13,Closed,Email client stuck offline
8927,22,6,Security,Medium,2025-06-17 07:17:06,2025-06-17 10:00:41,Closed,Password reset after compromise
8928,25,6,Network,High,2025-06-07 09:24:13,2025-06-07 15:01:05,Closed,Guest network open to staff VLAN
8929,29,8,Software,Medium,2025-06-01 11:01:49,2025-06-02 17:30:11,Closed,PDF reader missing
8930,26,2,Software,Low,2025-06-15 13:15:35,2025-06-24 14:27:27,Closed,Email client stuck offline
8931,7,8,Software,Low,2025-06-13 16:49:09,2025-06-17 17:51:34,Closed,Update failed to install
8932,39,3,Software,Low,2025-06-22 09:01:05,2025-06-24 22:36:18,Closed,Email client stuck offline
8933,4,2,Hardware,Low,2025-06-27 10:24:16,2025-06-30 11:28:07,Closed,Docking station not detected
8934,7,7,Software,Low,2025-06-10 14:43:48,2025-06-11 02:13:03,Closed,Browser extension breaks portal
8935,33,3,Network,Medium,2025-06-10 15:08:04,2025-06-10 22:11:12,Closed,Guest network open to staff VLAN
8936,13,7,Software,Low,2025-06-07 17:34:05,2025-06-10 05:17:48,Closed,Email client stuck offline
8937,28,1,Hardware,Medium,2025-06-24 16:46:48,2025-06-25 03:34:24,Closed,Printer jams on every job
8938,40,8,Software,Medium,2025-06-25 07:16:58,2025-06-26 02:55:52,Closed,Browser extension breaks portal
8939,32,6,Hardware,Medium,2025-06-14 15:58:37,2025-06-15 20:26:55,Closed,Keyboard keys unresponsive
8940,6,3,Software,Medium,2025-06-09 07:50:01,2025-06-09 23:36:16,Closed,License activation error
8941,32,8,Software,Medium,2025-06-29 11:27:41,2025-06-30 03:08:13,Closed,Excel crashes on open
8942,1,5,Accounts,Low,2025-06-30 10:42:54,2025-06-30 18:17:20,Closed,Password reset request
8943,17,8,Hardware,High,2025-06-11 12:30:42,2025-06-11 20:48:30,Closed,Laptop will not power on
8944,21,3,Hardware,Medium,2025-06-21 10:38:50,2025-06-21 16:31:15,Closed,Printer jams on every job
8945,9,1,Hardware,Medium,2025-06-27 11:19:18,2025-06-27 21:42:21,Closed,Monitor flickers after sleep
8946,40,4,Software,Medium,2025-06-26 18:55:54,2025-06-27 10:22:51,Closed,Excel crashes on open
8947,18,4,Hardware,Critical,2025-06-27 13:06:46,2025-06-27 19:18:54,Closed,Keyboard keys unresponsive
8948,1,3,Security,High,2025-06-04 14:14:52,2025-06-05 03:45:54,Closed,Firewall rule review
8949,39,1,Software,Medium,2025-06-11 15:53:14,2025-06-12 16:06:44,Closed,PDF reader missing
8950,34,2,Accounts,Low,2025-06-03 08:12:50,2025-06-05 07:11:35,Closed,Group membership change
8951,18,3,Software,High,2025-06-29 15:00:04,2025-06-29 22:55:46,Closed,PDF reader missing
8952,9,3,Hardware,Low,2025-06-16 07:12:01,2025-06-21 15:47:44,Closed,Replace failing SSD
8953,38,6,Accounts,Low,2025-06-04 15:29:25,2025-06-05 11:59:43,Closed,Terminated user offboarding
8954,3,1,Software,Medium,2025-06-11 17:58:30,2025-06-11 20:55:33,Closed,Browser extension breaks portal
8955,32,6,Accounts,Medium,2025-06-20 17:40:17,2025-06-20 19:43:48,Closed,Group membership change
8956,28,8,Accounts,Low,2025-06-28 09:43:45,2025-07-01 07:13:00,Closed,Group membership change
8957,29,8,Software,Medium,2025-06-03 11:03:25,2025-06-06 21:18:03,Closed,Browser extension breaks portal
8958,34,8,Software,Medium,2025-06-04 08:46:23,2025-06-04 22:25:47,Closed,Update failed to install
8959,33,8,Software,High,2025-06-16 13:14:00,2025-06-16 17:57:59,Closed,Excel crashes on open
8960,40,2,Software,Medium,2025-06-06 12:58:51,2025-06-07 06:48:10,Closed,Email client stuck offline
8961,28,8,Network,Medium,2025-06-21 17:22:49,2025-06-21 23:04:48,Closed,Guest network open to staff VLAN
8962,13,3,Software,Medium,2025-06-22 07:39:09,2025-06-23 08:18:21,Closed,Email client stuck offline
8963,9,4,Hardware,Medium,2025-06-05 15:55:50,2025-06-05 19:07:10,Closed,Replace failing SSD
8964,6,1,Software,Low,2025-06-06 18:16:08,2025-06-09 08:06:19,Closed,Excel crashes on open
8965,38,5,Accounts,Low,2025-06-23 07:30:16,2025-06-23 18:26:35,Closed,Terminated user offboarding
8966,34,6,Software,Low,2025-06-25 16:45:53,2025-06-27 08:32:11,Closed,License activation error
8967,23,6,Software,Medium,2025-06-02 17:03:28,2025-06-02 21:54:02,Closed,Excel crashes on open
8968,20,8,Network,Low,2025-07-06 15:40:18,2025-07-08 21:08:07,Closed,DNS resolution failing
8969,3,6,Hardware,Medium,2025-07-16 15:27:33,2025-07-16 23:44:01,Closed,Replace failing SSD
8970,39,5,Software,Low,2025-07-12 08:02:20,2025-07-13 11:14:19,Closed,Excel crashes on open
8971,24,7,Network,Medium,2025-07-06 16:12:01,2025-07-07 20:04:15,Closed,Switch port down
8972,29,7,Software,Low,2025-07-16 08:34:07,2025-07-22 04:36:47,Closed,License activation error
8973,38,4,Hardware,Low,2025-07-12 18:57:40,2025-07-15 19:38:25,Closed,Monitor flickers after sleep
8974,27,8,Network,Low,2025-07-01 11:42:01,2025-07-04 16:59:49,Closed,Wi-Fi drops in back office
8975,39,3,Software,Low,2025-07-02 10:17:54,2025-07-07 06:43:16,Closed,Browser extension breaks portal
8976,33,3,Accounts,Medium,2025-07-12 12:45:37,2025-07-12 15:41:18,Closed,Shared mailbox access
8977,38,5,Accounts,Critical,2025-07-16 10:06:55,2025-07-16 11:01:37,Closed,MFA device replacement
8978,28,3,Hardware,Low,2025-07-15 18:18:23,2025-07-17 05:07:07,Closed,Printer jams on every job
8979,39,8,Accounts,Low,2025-07-23 09:16:15,2025-07-27 01:24:53,Closed,Password reset request
8980,37,8,Hardware,Medium,2025-07-05 13:07:03,2025-07-06 03:47:04,Closed,Printer jams on every job
8981,16,5,Network,Low,2025-07-09 16:14:14,2025-07-13 07:32:02,Closed,Switch port down
8982,36,6,Software,High,2025-07-14 13:25:41,2025-07-14 20:10:33,Closed,License activation error
8983,2,7,Hardware,Low,2025-07-11 08:06:41,2025-07-11 08:33:39,Closed,Replace failing SSD
8984,7,1,Network,High,2025-07-18 15:55:00,2025-07-18 21:59:45,Closed,DNS resolution failing
8985,40,8,Network,High,2025-07-28 08:45:42,2025-07-28 19:34:29,Closed,Wi-Fi drops in back office
8986,37,1,Software,Medium,2025-07-11 08:55:17,2025-07-11 13:50:12,Closed,License activation error
8987,32,2,Hardware,High,2025-07-25 11:52:54,2025-07-25 23:15:08,Closed,Printer jams on every job
8988,33,7,Software,High,2025-07-13 08:37:54,2025-07-14 01:26:04,Closed,Update failed to install
8989,35,4,Software,Critical,2025-07-16 12:36:40,2025-07-16 12:45:36,Closed,Excel crashes on open
8990,1,8,Hardware,Low,2025-07-01 14:16:41,2025-07-06 16:46:27,Closed,Printer jams on every job
8991,17,2,Software,Low,2025-07-30 15:23:26,2025-08-05 04:55:34,Closed,License activation error
8992,12,5,Hardware,Low,2025-07-29 12:37:08,2025-08-01 13:23:14,Closed,Monitor flickers after sleep
